APMS_11,UBE2M,-0.059605999999999985,0.155172,0.075583,0.025961,0.110009,-0.0027600000000000003,-0.129955,0.207607,0.213168,0.161495,0.021497,0.191902,-0.083983,-0.113823,-0.017582,-0.039403,-0.251424,0.159151,0.039735,-0.093275,-0.158745,0.1534,0.020845,-0.107552,-0.093808,-0.12658599999999998,-0.017672999999999998,0.089584,0.187043,-0.140905,0.051467,0.026724,-0.012004,0.116488,0.150902,-0.118896,0.090779,-0.116828,-0.087128,-0.009876,0.190843,-0.247869,-0.003616,-0.143636,0.17841300000000002,-0.011513,-0.066669,0.004524,0.115843,0.168913,-0.136114,0.032832,-0.054653,-0.038317,0.0095,0.08039299999999999,0.1852,0.001452,-0.113082,-0.17559,0.109542,0.07517599999999999,0.131555,0.031095,0.187382,-0.099595,-0.090748,-0.012655,-0.054365,0.005348,-0.024908,0.0021100000000000003,0.062046,-0.003326,-0.117062,-0.219682,-0.022374,-0.026585,0.033957,0.040128,0.017214,0.091135,-0.00978,0.117486,-0.137915,-0.122744,-0.012271,0.208992,-0.146634,0.037053,0.194331,-0.180447,-0.058214,0.014287,-0.329994,-0.072241,0.13096,-0.078653,-0.126854,0.00763
APMS_12,EEF1D,-0.060136,0.183431,0.098098,-0.175049,-0.117654,0.229214,0.07634500000000001,-0.197117,-0.100437,0.063635,-0.045001,0.091384,0.015647,-0.030438,-0.039673,0.030628,-0.037525,0.122302,0.124763,0.059732000000000014,-0.105294,-0.234658,-0.194967,0.159156,0.006629,-0.124893,-0.084399,-0.006178,0.146189,0.124433,-0.050114,-0.013769,-0.112081,0.029461,-0.046776,-0.063422,0.121,-0.106151,0.050738,0.127449,0.091874,-0.127171,-0.147499,-0.26610100000000003,-0.04519,0.030012,0.124142,-0.16501300000000002,0.232164,0.228784,-0.149539,-0.105427,0.216773,-0.13760999999999998,-0.079023,0.038482,0.012583,-0.064401,-0.048285,0.05372,-0.031025,-0.099955,-0.0808,-0.105692,-0.051801,-0.035480000000000005,-0.060724,-0.000279,0.002054,-0.187153,-0.115251,0.115733,0.101161,0.067246,-0.158905,0.043419,0.033551,0.0052060000000000006,-0.17691500000000002,-0.06069,0.074617,-0.003334,0.20508,0.080086,0.017281,0.184262,0.034235,-0.198318,-0.107308,-0.065565,0.075781,0.116155,-0.235003,0.251199,0.052031,-0.006886,-0.048348,-0.182449,-0.004315,-0.026636
APMS_13,SALL2,-0.001035,0.265263,0.123846,0.068774,-0.093622,0.120007,-0.007227,-0.057725,0.010518,-0.0005110000000000001,-0.113376,0.010515,-0.109946,0.082703,-0.029044,-0.075977,-0.165493,0.122659,0.120797,-0.119841,0.052614,0.084244,0.13606400000000002,-0.08343500000000001,-0.071689,-0.081072,0.063395,-0.066992,0.017154,0.204035,-0.020416,0.093937,-0.12461400000000003,0.081597,-0.054455,0.025733,-0.027289,-0.069135,0.037612,0.09527,0.0396,-0.090678,-0.028337,-0.018861000000000003,0.128672,-0.005406,-0.046787,-0.023488,0.207358,0.146778,0.010477,0.075903,-0.033246,-0.049841,0.00202,-0.05877200000000001,0.164714,-0.088586,0.039521,0.033718,0.040939,0.055028,0.113628,0.02308,0.047745,0.047228,0.084116,-0.064979,0.119547,0.06296,-0.16552999999999998,-0.024116,0.209234,-0.117775,-0.320251,0.06426799999999999,-0.114886,-0.145188,-0.019981,-0.041909,-0.07898,-0.133924,0.082548,-0.014375,-0.042571,0.099022,0.018442,-0.029161000000000006,0.002726,0.008981,0.030243,0.137282,0.03679,0.028368,-0.019855,0.32415,0.037693,-0.026322,-0.077888,-0.024422
APMS_14,SFPQ,0.094015,0.167828,0.084998,0.093952,-0.14718,0.129748,0.013347,-0.038592,-0.011117,-0.057098,0.060311,0.206864,-0.14644100000000002,0.028599,-0.090411,-0.073787,-0.184406,0.064466,0.176425,-0.22020100000000006,-0.133582,-0.009119,-0.043524,0.105819,0.180835,-0.09177,0.034991,-0.07181599999999999,0.17233900000000002,-0.268961,0.109366,0.119404,-0.058723,-0.0034020000000000005,0.175699,0.06399099999999999,0.02205,-0.013078,0.053078,-0.029236,-0.079842,-0.037183,0.007118000000000002,-0.140121,-0.017236,0.030059,0.025981,0.003007,-0.106812,0.211848,0.07457899999999999,-0.106208,0.138406,-0.26815100000000003,-0.011545,0.035555,0.117843,0.034643,-0.081868,-0.178674,-0.03955,0.007902,-0.008984,-0.099108,0.139595,-0.104595,-0.013763999999999998,-0.354281,-0.0076209999999999984,-0.01892,-0.089671,-0.024351,0.065198,-0.047792,-0.168377,-0.091995,-0.018671,-0.141228,0.084484,0.106383,-0.059465,0.089021,-0.143549,0.128161,-0.179289,-0.119322,0.051349,0.06767100000000001,-0.05683,0.131378,0.17538299999999998,0.148038,0.004528,0.09059,-0.176294,-0.11609,0.046166000000000006,-0.215457,-0.205805,-0.117621
APMS_15,CLASRP,0.037882,-0.0077090000000000014,-0.057216,0.093623,-0.078782,-0.084239,0.018572,-0.0199,0.032204,0.186435,-0.005691,-0.004779,0.06857200000000001,-0.07321699999999999,-0.005188,-0.135652,-0.024928,0.26219000000000003,0.10998,-0.15525999999999998,-0.06580599999999999,-0.121039,-0.058668,-0.038152,-0.043203,-0.166576,0.130179,0.15596400000000002,0.096205,-0.13579000000000002,-0.060822,0.08541,-0.161089,0.074424,-0.065344,-0.127279,-0.029976,-0.250784,-0.05843200000000001,-0.185943,0.187366,0.024322,0.022765,-0.052211,0.121562,-0.12308,0.046789,0.066699,0.183427,0.16367,0.065662,0.014491,0.120097,0.071341,0.093436,-0.07259600000000001,0.124916,-0.108805,-0.189687,0.08032,-0.062155,-0.149854,-0.009294,0.052851,0.208738,0.06888999999999999,0.121403,-0.172981,-0.03876,0.179035,-0.110555,-0.114079,0.132545,0.029793,0.070713,-0.114308,0.015903999999999998,-0.016008,0.049041,-0.010918,0.016121,0.009268,0.077287,0.199467,0.091338,-0.024539,-0.096083,0.162908,0.221005,0.08190800000000001,-0.040174,-0.152323,-0.211685,0.194223,-0.209199,0.214236,-0.211659,-0.335593,-0.069566,-0.214824
APMS_16,CASC3,0.075511,-0.000889,-0.012856,0.081217,-0.238605,0.041975,0.042047,0.021067,-0.015283,0.035413,-0.146799,0.054761,-0.059777,-0.023058,-0.042825,0.155633,-0.138445,0.079838,0.034432,-0.181975,-0.20579,0.106629,-0.037058,-0.016674,-0.059689,-0.06183,0.105579,-0.048898,0.196549,-0.053285,0.042563,-0.02253,-0.066105,0.041078,-0.099236,0.065256,-0.10864,-0.257169,0.06489600000000001,-0.04393,0.131956,0.036327,-0.006922,-0.21605700000000005,0.009681,-0.040679,0.016832,-0.010168,0.118665,-0.08035,0.003054,-0.054767,0.108672,-0.017240000000000002,0.049554,-0.104027,0.055572,-0.112394,-0.226198,0.132305,0.169576,-0.181382,0.007469,-0.016166,0.077447,0.026605,0.023426,-0.08354,-0.196162,0.040282,-0.106797,-0.008778,0.231731,0.218666,0.010015,-0.056404,0.08484900000000001,-0.025378,-0.040238,0.027982,0.050704,0.041594,0.11356,-0.0456,-0.159313,0.092881,-0.188715,-0.025579,-0.196962,0.054157,-0.016794,-0.085121,0.051011,0.075978,-0.219313,0.029936,-0.198503,-0.13303900000000002,-0.115475,-0.194952
APMS_17,FBXL14,-0.082643,0.100665,0.031079,-0.012918,-0.131382,0.007615,-0.071132,0.128801,-0.07701000000000001,-0.029623000000000007,-0.074114,0.217322,-0.055827,-0.108999,-0.088528,0.026344,-0.14381300000000002,-0.0657,-0.015344,-0.211579,0.062614,-0.013034,-0.189804,-0.004839,0.139959,-0.13476,-0.10599,0.21980500000000006,0.086815,-0.195003,-0.129972,-0.123402,-0.04144,0.108223,0.147703,-0.017186,0.13860799999999998,-0.033609,-0.026023,0.179928,0.019513,-0.279716,-0.090837,-0.078733,0.025883,0.061624,0.047195,0.08987,-0.046468,0.062119000000000014,0.018538,-0.056026,-0.094482,0.012019,-0.08054800000000001,0.146076,-0.154799,0.306996,-0.156841,-0.24528200000000006,0.174992,-0.041749,-0.031371,-0.020266,0.17388399999999998,-0.07053999999999999,-0.06173500000000001,0.011249,-0.077599,0.140915,0.136097,-0.008263,-0.012894999999999998,-0.05515,-0.253123,-0.01873,-0.041714,0.023531,0.064694,-0.009787,0.005131,0.044529,0.240745,0.109717,0.010144,-0.238078,-0.014611,-0.033496,-0.080592,0.052747,0.011704,0.123808,-0.072725,0.093144,-0.184271,-0.091097,0.183302,-0.00957,-0.021788,0.161487
APMS_18,CTU2,0.058352,0.23116,0.107626,0.063528,-0.133954,0.118247,-0.161152,-0.101602,-0.035209,0.023908,-0.013372,0.073007,-0.122458,0.095388,-0.127737,-0.276989,-0.108472,-0.04649,-0.11367,-0.159449,0.110182,0.006993999999999999,0.113317,-0.15190499999999998,-0.064327,-0.214013,-0.160527,-0.061986,0.015668,0.009298,-0.125276,-0.074431,0.061644,0.024621,0.06945599999999999,0.11298,0.166499,-0.062723,-0.089025,-0.10592,-0.040684,-0.285068,-0.055304999999999986,-0.070587,0.050665,-0.064973,0.010392,0.156471,-0.143422,0.113471,-0.064428,-0.108571,-0.16045,-0.126606,-0.099422,-0.051032,0.057842,-0.003034,0.030179,-0.057609,-0.129851,0.191201,-0.025348,-0.00795,0.247769,-0.07725900000000001,0.020174,0.134924,0.160155,-0.102165,-0.060487,0.119165,0.099535,-0.031623000000000005,-0.073768,0.051272000000000005,-0.049108,-0.06593500000000001,-0.013697999999999998,-0.036538,-0.08254,0.015892,0.148395,-0.06488200000000001,0.042128,0.093163,0.045895,-0.013280000000000002,0.042801,0.205147,0.211278,0.007697,-0.074766,0.241304,0.028111,0.02084,-0.132416,-0.115567,0.107116,0.16452
APMS_19,FUZ,-0.195297,0.110206,0.223956,-0.019336,0.051358,0.07875700000000001,-0.084393,0.119655,-0.18846,0.053057000000000014,-0.036816,0.129827,-0.103536,-0.049511,-0.036992,-0.218189,-0.138473,0.06493600000000001,0.227118,-0.035117,0.044979000000000005,-0.022967,-0.014135,-0.069533,0.047781,0.162925,0.025768,-0.061308,0.192765,0.046665,-0.101247,-0.003523,-0.175008,-0.005622,-0.016863999999999997,-0.121501,0.083414,-0.083547,0.15830999999999998,-0.004156,0.014509,-0.257491,0.083228,0.161849,0.071148,-0.162468,-0.063053,-0.053283,0.055372000000000005,-0.061341,-0.183009,0.03577,-0.093083,0.080371,0.012343000000000002,-0.031949,-0.048701,-0.076036,0.032698000000000005,-0.17796199999999998,0.030166,0.074949,-0.01669,0.236258,0.000155,0.046327,-0.044862,0.035622,-0.009934,0.11309,-0.120426,-0.182654,-0.030726,-0.11477,-0.173805,0.031888,0.012971000000000002,-0.025144,0.184458,-0.140796,-0.007409999999999998,-0.06662799999999999,0.017672,0.0034,-0.123228,0.06169400000000001,-0.08977,0.126391,0.009193000000000002,-0.187575,-0.020313,0.045556,0.030705,0.024936,-0.034773,0.076798,-0.16901300000000002,0.133416,-0.007889,-0.055889
APMS_20,MTOR,0.116956,-0.004995,0.056787,0.005283,-0.148733,0.213222,0.15076199999999998,-0.146204,0.001527,0.008109,-0.098968,0.068102,0.001522,-0.006547,0.013637,0.083622,-0.055813,0.020567,-0.054673,0.006741,-0.138133,0.118359,0.083123,0.132702,0.007155,-0.162293,-0.103635,0.091351,0.017817,0.08441599999999999,-0.16262100000000002,0.034352999999999995,0.056097,0.06665900000000001,0.039011,0.063186,0.026173,0.061039,0.093377,0.11216,-0.025025,-0.012706,-0.012156,-0.087923,0.133534,0.053180999999999985,0.011141,-0.017904,0.099729,0.02735,0.098436,0.037032,-0.034456,0.098391,0.049269,0.064972,0.051952,-0.041989,-0.016356,-0.16706500000000002,0.00456,0.044886,0.045023,0.020385,-0.000386,0.047641,-0.047009,0.059382,0.183393,-0.032708,-0.03005,0.011058,0.070588,0.07129400000000001,-0.038999,0.053574,-0.0798,-0.218382,0.005622,0.07496900000000001,0.07403,0.129166,0.050423,0.021117,-0.122734,0.040196,-0.13083399999999998,-0.084163,-0.133464,0.095843,0.203928,0.225209,-0.033117,0.092718,-0.123309,0.113934,0.006736,-0.006177,-0.140271,-0.003809
APMS_21,NSMCE4A,-0.10317,0.150154,0.052871,-0.043003,-0.188375,0.07521599999999999,0.086117,-0.164186,-0.171821,0.030824,-0.103309,0.293648,-0.033498,0.064486,0.063044,-0.11966,-0.122037,0.16259400000000002,0.036778,-0.251862,0.026207,0.085357,0.061809,-0.085061,-0.107844,-0.059234,-0.30769,-0.027954000000000003,0.030437,0.190455,0.011496,0.071591,0.00904,0.10579,-0.00859,-0.274226,-0.042828,0.068034,0.183527,0.180199,0.197717,-0.287966,0.007503,0.20258,0.099854,0.084991,-0.19115,-0.136758,0.02668,0.125723,0.045652,-0.015606,-0.10278,-0.040061,0.018957,-0.051347,0.081211,-0.086253,0.041255,0.039435000000000005,0.001736,0.092137,-0.005466,-0.035085000000000005,0.218872,0.125272,0.085327,-0.24175700000000006,-0.117993,-0.111569,-0.325778,-0.0021100000000000003,0.065711,-0.081135,-0.167526,0.187199,-0.084414,-0.06564199999999999,0.154914,0.044292000000000005,0.07345399999999999,-0.091103,0.338068,-0.08632999999999999,0.19437,0.028592000000000006,-0.019639,-0.15728599999999998,0.064714,0.007072,-0.059212,-0.078794,0.072358,0.013492,0.035624,0.042933,-0.08476399999999999,-0.007937999999999999,0.07823300000000001,-0.126943
APMS_22,NOS1AP,-0.033491,-0.115935,1.6e-05,0.091284,-0.054154,0.21344,0.09842,0.070785,0.13209300000000002,-0.099187,0.106196,0.041679,0.06586900000000001,-0.019,0.089741,-0.161722,-0.149477,-0.013544999999999998,0.071835,-0.04038,0.081653,0.049495,-0.049031,-0.061514,-0.040495,-0.044794,0.07536,-0.003897,0.172005,0.151519,0.00792,0.098978,-0.080147,0.107803,-0.114174,0.110567,0.050169,-0.03848,0.091479,0.003276,0.139934,-0.180059,-0.146744,0.08077100000000001,0.1132,-0.026442,0.139159,0.070232,-0.06679600000000001,0.17336,-0.053736,-0.039931,0.17690999999999998,0.178694,0.050213,0.103786,-0.030321,0.028455,0.035935,0.056792,0.147456,-0.086908,-0.026744,0.028142,0.149271,-0.045052,-0.112751,-0.204436,-0.118828,0.088811,0.064526,-0.037253,0.293632,-0.005829,-0.0727,0.154692,0.105409,-0.022475,0.018551,0.052329,0.029891,-0.021769,0.076901,-0.136678,-0.161969,0.134374,-0.121473,0.030893,0.060792999999999986,0.198993,0.00449,0.129223,0.01056,0.118316,-0.145298,0.010497,-0.092375,-0.157164,-0.152096,-0.010015
APMS_23,DMAP1,-0.13480799999999998,0.02468,-0.003524,0.02552,-0.155093,0.158082,-0.22969,-0.07433,-0.125551,-0.115685,-0.040836,0.047626,-0.050669,0.013022999999999998,-0.054952,-0.032219,-0.041693,0.064876,0.037773,-0.054505,0.130775,0.046187,0.021269,0.018482,-0.073611,-0.138327,-0.069971,-0.067677,-0.030367,0.007464,-0.105571,0.020881,-0.24777800000000005,0.089818,0.113089,-0.044628,0.104217,-0.155133,0.117276,-0.046277,0.014295,-0.291572,0.133876,-0.066848,-0.023363,-0.03175,-0.16709300000000002,-0.050117,0.025647000000000003,-0.021922,-0.278018,-0.112494,-0.16544,-0.105775,-0.148359,-0.103085,0.10429,-0.0008939999999999998,0.033201999999999995,-0.133664,0.029788,0.172094,-0.166171,0.16886500000000002,0.027548000000000003,-0.078347,0.13986500000000002,0.049856,0.04375,-0.023836000000000003,-0.136203,0.062174,0.055249,-0.06637699999999999,-0.157418,-0.158772,-0.07101299999999999,-0.2124,-0.014059,0.08204700000000001,-0.031262,0.100627,-0.010935,0.025811,-0.034424,-0.024431,0.030881,0.05734400000000001,0.031615,0.070588,0.072232,0.100598,0.012361,0.104422,-0.027944,-0.012834,-0.151566,-0.019053,-0.120954,-0.049297
